,Time,Dominant Freq.,X,Y,Amplitude,Phase,,Wavelength,Amp/Wave
6,329,FALSE,30,2,0.3890147,-0.640404549,,0.033333333,11.670441
7,329,FALSE,31,2,0.375840282,-1.899462613,,0.032258065,11.65104874
8,329,FALSE,33,3,0.345777017,0.099948126,,0.03030303,11.41064156
0,330,FALSE,25,0,0.396371207,-0.746041571,,0.04,9.909280176
1,330,FALSE,33,0,0.355574541,0.11130703,,0.03030303,11.73395984
2,330,FALSE,38,0,0.317591641,0.741129234,,0.026315789,12.06848237
3,330,FALSE,40,0,0.323837835,2.747379715,,0.025,12.9535134
4,330,FALSE,24,1,0.331832535,-2.309208375,,0.041666667,7.963980839
5,330,FALSE,31,1,0.334869993,-2.444133472,,0.032258065,10.38096978
6,330,FALSE,30,2,0.390355517,-0.655074709,,0.033333333,11.71066551
7,330,FALSE,31,2,0.377353986,-1.915400804,,0.032258065,11.69797356
8,330,FALSE,33,3,0.34689643,0.085619718,,0.03030303,11.44758217
0,331,FALSE,25,0,0.397658881,-0.755659492,,0.04,9.941472019
1,331,FALSE,33,0,0.356310184,0.090088676,,0.03030303,11.75823608
2,331,FALSE,38,0,0.318495309,0.714078956,,0.026315789,12.10282175
3,331,FALSE,40,0,0.324563222,2.716870371,,0.025,12.98252889
4,331,FALSE,24,1,0.332831562,-2.319405371,,0.041666667,7.987957499
5,331,FALSE,31,1,0.335805247,-2.460157323,,0.032258065,10.40996265
6,331,FALSE,30,2,0.391817137,-0.668960611,,0.033333333,11.75451412
7,331,FALSE,31,2,0.378332902,-1.932862895,,0.032258065,11.72831997
8,331,FALSE,33,3,0.348372364,0.068469701,,0.03030303,11.49628802
0,332,FALSE,25,0,0.399045948,-0.764491113,,0.04,9.976148708
1,332,FALSE,33,0,0.357141358,0.067389607,,0.03030303,11.7856648
2,332,FALSE,40,0,0.325663303,2.687987267,,0.025,13.02653214
3,332,FALSE,24,1,0.333705877,-2.329231231,,0.041666667,8.008941046
4,332,FALSE,31,1,0.336213477,-2.475074958,,0.032258065,10.4226178
5,332,FALSE,30,2,0.393666596,-0.686133765,,0.033333333,11.80999788
6,332,FALSE,31,2,0.379410904,-1.950915993,,0.032258065,11.76173801
7,332,FALSE,33,3,0.3494477,0.051198728,,0.03030303,11.53177412
0,333,FALSE,25,0,0.399591892,-0.775712982,,0.04,9.989797299
1,333,FALSE,33,0,0.357988554,0.046449672,,0.03030303,11.81362228
2,333,FALSE,40,0,0.326646542,2.658898679,,0.025,13.06586168
3,333,FALSE,24,1,0.335065639,-2.339998628,,0.041666667,8.041575348
4,333,FALSE,31,1,0.336795168,-2.490099832,,0.032258065,10.4406502
5,333,FALSE,30,2,0.394424339,-0.700286896,,0.033333333,11.83273016
6,333,FALSE,31,2,0.380457523,-1.96873676,,0.032258065,11.79418322
7,333,FALSE,33,3,0.349831017,0.032516163,,0.03030303,11.54442357
0,334,FALSE,25,0,0.400427111,-0.786019611,,0.04,10.01067778
1,334,FALSE,33,0,0.35828377,0.025941273,,0.03030303,11.8233644
2,334,FALSE,40,0,0.326734911,2.63339532,,0.025,13.06939643
3,334,FALSE,24,1,0.33620756,-2.349055577,,0.041666667,8.068981437
4,334,FALSE,31,1,0.337609858,-2.505817975,,0.032258065,10.4659056
5,334,FALSE,30,2,0.396105173,-0.715581484,,0.033333333,11.8831552
6,334,FALSE,31,2,0.381892378,-1.984689856,,0.032258065,11.83866373
7,334,FALSE,33,3,0.351280643,0.010633878,,0.03030303,11.59226121
0,335,FALSE,25,0,0.401128348,-0.796138378,,0.04,10.02820871
1,335,FALSE,33,0,0.359261606,0.006318419,,0.03030303,11.85563299
2,335,FALSE,38,0,0.322362947,0.611099682,,0.026315789,12.24979198
3,335,FALSE,40,0,0.328626285,2.602578968,,0.025,13.1450514
4,335,FALSE,24,1,0.337289035,-2.361900495,,0.041666667,8.094936837
5,335,FALSE,31,1,0.337172918,-2.521816557,,0.032258065,10.45236045
6,335,FALSE,30,2,0.397848774,-0.729580882,,0.033333333,11.93546322
7,335,FALSE,31,2,0.383524611,-2.004874483,,0.032258065,11.88926295
8,335,FALSE,33,3,0.351893818,-0.007993417,,0.03030303,11.61249599
0,336,FALSE,25,0,0.402338971,-0.806565894,,0.04,10.05847427
1,336,FALSE,33,0,0.359546763,-0.012274247,,0.03030303,11.86504319
2,336,FALSE,38,0,0.323494222,0.589181472,,0.026315789,12.29278042
3,336,FALSE,40,0,0.328897054,2.573649138,,0.025,13.15588214
4,336,FALSE,24,1,0.339101999,-2.371922023,,0.041666667,8.138447987
5,336,FALSE,31,1,0.338070467,-2.534670242,,0.032258065,10.48018449
6,336,FALSE,30,2,0.399745778,-0.743918741,,0.033333333,11.99237335
7,336,FALSE,31,2,0.384806062,-2.02230543,,0.032258065,11.92898794
8,336,FALSE,33,3,0.353205129,-0.025404732,,0.03030303,11.65576926
0,337,FALSE,25,0,0.403305929,-0.816140347,,0.04,10.08264822
1,337,FALSE,33,0,0.36005456,-0.031193719,,0.03030303,11.88180049
2,337,FALSE,38,0,0.324590755,0.562803894,,0.026315789,12.33444871
3,337,FALSE,40,0,0.329948165,2.544582349,,0.025,13.19792658
4,337,FALSE,24,1,0.339682655,-2.380119798,,0.041666667,8.152383716
5,337,FALSE,31,1,0.339737872,-2.548639528,,0.032258065,10.53187403
6,337,FALSE,26,2,0.322847425,1.414047674,,0.038461538,8.394033061
7,337,FALSE,30,2,0.400976409,-0.763610775,,0.033333333,12.02929227
8,337,FALSE,31,2,0.386361486,-2.040854305,,0.032258065,11.97720606
9,337,FALSE,33,3,0.355084267,-0.044645112,,0.03030303,11.71778081
0,338,FALSE,25,0,0.404359912,-0.826961835,,0.04,10.10899781
1,338,FALSE,33,0,0.360840307,-0.051916507,,0.03030303,11.90773014
2,338,FALSE,38,0,0.324989947,0.535743123,,0.026315789,12.34961797
3,338,FALSE,40,0,0.329870476,2.520827428,,0.025,13.19481903
4,338,FALSE,24,1,0.340656849,-2.390011385,,0.041666667,8.175764368
5,338,FALSE,31,1,0.340925408,-2.565143656,,0.032258065,10.56868765
6,338,FALSE,26,2,0.323872028,1.402067578,,0.038461538,8.420672736
7,338,FALSE,30,2,0.402235022,-0.781183127,,0.033333333,12.06705067
8,338,FALSE,31,2,0.387994026,-2.056004831,,0.032258065,12.02781479
9,338,FALSE,33,3,0.356584062,-0.063719559,,0.03030303,11.76727404
0,339,FALSE,25,0,0.405921932,-0.836794055,,0.04,10.1480483
1,339,FALSE,33,0,0.361267031,-0.068994744,,0.03030303,11.92181203
2,339,FALSE,38,0,0.325750311,0.51009847,,0.026315789,12.3785118
3,339,FALSE,40,0,0.330002628,2.493082385,,0.025,13.20010511
4,339,FALSE,24,1,0.34079849,-2.400783272,,0.041666667,8.179163762
5,339,FALSE,31,1,0.342152852,-2.583185403,,0.032258065,10.60673841
6,339,FALSE,30,2,0.402840748,-0.799720286,,0.033333333,12.08522245
7,339,FALSE,31,2,0.389631528,-2.072454293,,0.032258065,12.07857736
8,339,FALSE,33,3,0.357868161,-0.082402901,,0.03030303,11.8096493
0,340,FALSE,25,0,0.407471911,-0.846112467,,0.04,10.18679778
1,340,FALSE,33,0,0.361284375,-0.089838884,,0.03030303,11.92238438
2,340,FALSE,38,0,0.326496895,0.485502345,,0.026315789,12.40688202
3,340,FALSE,40,0,0.331353019,2.466841571,,0.025,13.25412076
4,340,FALSE,24,1,0.342312646,-2.410670208,,0.041666667,8.215503508
5,340,FALSE,31,1,0.342902751,-2.598988916,,0.032258065,10.62998528
6,340,FALSE,30,2,0.4050218,-0.816842212,,0.033333333,12.150654
7,340,FALSE,31,2,0.390471089,-2.088469521,,0.032258065,12.10460375
8,340,FALSE,33,3,0.359234314,-0.103064118,,0.03030303,11.85473238
0,341,FALSE,25,0,0.408819895,-0.856522218,,0.04,10.22049737
1,341,FALSE,33,0,0.362103585,-0.10788578,,0.03030303,11.94941832
2,341,FALSE,38,0,0.327562434,0.460212746,,0.026315789,12.44737247
3,341,FALSE,40,0,0.331289836,2.440522631,,0.025,13.25159342
4,341,FALSE,24,1,0.342670791,-2.420271583,,0.041666667,8.224098978
5,341,FALSE,31,1,0.343940639,-2.614683252,,0.032258065,10.66215981
6,341,FALSE,30,2,0.407125682,-0.833909665,,0.033333333,12.21377047
7,341,FALSE,31,2,0.391727622,-2.107355679,,0.032258065,12.14355627
8,341,FALSE,33,3,0.360573116,-0.122175039,,0.03030303,11.89891282
0,342,FALSE,25,0,0.409913797,-0.866016546,,0.04,10.24784493
1,342,FALSE,33,0,0.362737652,-0.124649323,,0.03030303,11.97034251
2,342,FALSE,38,0,0.32856802,0.432044112,,0.026315789,12.48558478
3,342,FALSE,40,0,0.332574985,2.41301491,,0.025,13.30299941
4,342,FALSE,24,1,0.343394534,-2.430609909,,0.041666667,8.241468807
5,342,FALSE,31,1,0.344037047,-2.629974626,,0.032258065,10.66514845
6,342,FALSE,26,2,0.328024719,1.354372468,,0.038461538,8.528642698
7,342,FALSE,30,2,0.408468744,-0.851036219,,0.033333333,12.25406233
8,342,FALSE,31,2,0.393676017,-2.125624379,,0.032258065,12.20395651
9,342,FALSE,33,3,0.36200137,-0.142117113,,0.03030303,11.94604519
0,343,FALSE,25,0,0.410267024,-0.875237846,,0.04,10.25667561
1,343,FALSE,33,0,0.363587109,-0.142235232,,0.03030303,11.99837458
2,343,FALSE,38,0,0.328971285,0.408807192,,0.026315789,12.50090882
3,343,FALSE,40,0,0.333825272,2.386341317,,0.025,13.35301089
4,343,FALSE,24,1,0.343880879,-2.441032258,,0.041666667,8.253141103
5,343,FALSE,31,1,0.344991358,-2.64706191,,0.032258065,10.69473211
6,343,FALSE,26,2,0.329856692,1.342087964,,0.038461538,8.576273993
7,343,FALSE,30,2,0.409415059,-0.866871616,,0.033333333,12.28245178
8,343,FALSE,31,2,0.39516169,-2.142525378,,0.032258065,12.25001238
9,343,FALSE,33,3,0.36399114,-0.160924361,,0.03030303,12.01170763
0,344,FALSE,25,0,0.412320326,-0.884635041,,0.04,10.30800815
1,344,FALSE,33,0,0.363540056,-0.161407358,,0.03030303,11.99682185
2,344,FALSE,38,0,0.330005096,0.385147192,,0.026315789,12.54019364
3,344,FALSE,40,0,0.335383225,2.35927241,,0.025,13.41532898
4,344,FALSE,24,1,0.345339585,-2.450171767,,0.041666667,8.28815005
5,344,FALSE,31,1,0.346678249,-2.662832434,,0.032258065,10.74702572
6,344,FALSE,26,2,0.331088652,1.33043462,,0.038461538,8.60830496
7,344,FALSE,30,2,0.410818865,-0.882038195,,0.033333333,12.32456596
8,344,FALSE,31,2,0.3967592,-2.161670469,,0.032258065,12.2995352
9,344,FALSE,33,3,0.364632429,-0.180380156,,0.03030303,12.03287016
0,345,FALSE,25,0,0.413693735,-0.893894294,,0.04,10.34234338
1,345,FALSE,33,0,0.363825683,-0.181858302,,0.03030303,12.00624754
2,345,FALSE,38,0,0.331383804,0.359667782,,0.026315789,12.59258456
3,345,FALSE,40,0,0.337104632,2.33214179,,0.025,13.48418526
4,345,FALSE,24,1,0.346674602,-2.459399662,,0.041666667,8.320190442
5,345,FALSE,31,1,0.347753533,-2.679696336,,0.032258065,10.78035953
6,345,FALSE,26,2,0.331797952,1.318021887,,0.038461538,8.626746761
7,345,FALSE,30,2,0.412011138,-0.897452044,,0.033333333,12.36033415
8,345,FALSE,31,2,0.398653362,-2.180179107,,0.032258065,12.35825423
9,345,FALSE,33,3,0.366025585,-0.198284592,,0.03030303,12.07884429
0,346,FALSE,25,0,0.414570124,-0.905191085,,0.04,10.36425309
1,346,FALSE,33,0,0.364455331,-0.202547809,,0.03030303,12.02702592
2,346,FALSE,38,0,0.332616567,0.335753689,,0.026315789,12.63942953
3,346,FALSE,40,0,0.337698238,2.309483149,,0.025,13.50792952
4,346,FALSE,24,1,0.348069863,-2.466096138,,0.041666667,8.353676713
5,346,FALSE,31,1,0.34882776,-2.694564347,,0.032258065,10.81366055
6,346,FALSE,26,2,0.332826774,1.305222073,,0.038461538,8.653496129
7,346,FALSE,30,2,0.413700223,-0.913907714,,0.033333333,12.41100669
8,346,FALSE,31,2,0.400173611,-2.197713549,,0.032258065,12.40538193
9,346,FALSE,33,3,0.366676205,-0.216656473,,0.03030303,12.10031475
0,347,FALSE,25,0,0.415914608,-0.915403133,,0.04,10.39786521
1,347,FALSE,33,0,0.364106265,-0.221605605,,0.03030303,12.01550673
2,347,FALSE,38,0,0.33350778,0.310717005,,0.026315789,12.67329566
3,347,FALSE,40,0,0.338839765,2.283579135,,0.025,13.55359061
4,347,FALSE,24,1,0.349427671,-2.474295333,,0.041666667,8.386264101
5,347,FALSE,31,1,0.349253734,-2.712713965,,0.032258065,10.82686575
6,347,FALSE,26,2,0.333768028,1.292359053,,0.038461538,8.677968735
7,347,FALSE,30,2,0.413627857,-0.930636513,,0.033333333,12.40883572
8,347,FALSE,31,2,0.401387863,-2.216306277,,0.032258065,12.44302376
9,347,FALSE,33,3,0.367512847,-0.23520681,,0.03030303,12.12792396
0,348,FALSE,25,0,0.417365877,-0.927468792,,0.04,10.43414692
1,348,FALSE,33,0,0.365570139,-0.239453411,,0.03030303,12.06381458
2,348,FALSE,38,0,0.334318028,0.282432747,,0.026315789,12.70408505
3,348,FALSE,40,0,0.339675371,2.25936451,,0.025,13.58701486
4,348,FALSE,24,1,0.350416741,-2.482335739,,0.041666667,8.410001788
5,348,FALSE,31,1,0.34997668,-2.729532831,,0.032258065,10.84927708
6,348,FALSE,26,2,0.334560156,1.281168979,,0.038461538,8.698564067
7,348,FALSE,30,2,0.415009931,-0.945458924,,0.033333333,12.45029794
8,348,FALSE,31,2,0.402750433,-2.235367611,,0.032258065,12.48526342
9,348,FALSE,33,3,0.36836705,-0.252475307,,0.03030303,12.15611266
0,349,FALSE,25,0,0.418456607,-0.937276405,,0.04,10.46141518
1,349,FALSE,33,0,0.366426083,-0.257753978,,0.03030303,12.09206074
2,349,FALSE,40,0,0.340338729,2.236444592,,0.025,13.61354918
3,349,FALSE,24,1,0.351464827,-2.489184117,,0.041666667,8.435155846
4,349,FALSE,31,1,0.350130175,-2.745919294,,0.032258065,10.85403543
5,349,FALSE,26,2,0.335542638,1.269673019,,0.038461538,8.724108597
6,349,FALSE,30,2,0.415798942,-0.961133973,,0.033333333,12.47396825
7,349,FALSE,31,2,0.403612983,-2.252727463,,0.032258065,12.51200247
8,349,FALSE,33,3,0.369433156,-0.270651876,,0.03030303,12.19129414
0,350,FALSE,25,0,0.419935985,-0.946274887,,0.04,10.49839962
1,350,FALSE,33,0,0.367508149,-0.274625758,,0.03030303,12.12776893
2,350,FALSE,40,0,0.340446677,2.21117477,,0.025,13.61786708
3,350,FALSE,24,1,0.352634558,-2.500015967,,0.041666667,8.463229397
4,350,FALSE,31,1,0.350255721,-2.760848696,,0.032258065,10.85792736
5,350,FALSE,26,2,0.336531229,1.257839403,,0.038461538,8.749811946
6,350,FALSE,30,2,0.416733703,-0.977564004,,0.033333333,12.50201109
7,350,FALSE,31,2,0.405540657,-2.271402486,,0.032258065,12.57176036
8,350,FALSE,33,3,0.370858656,-0.286454137,,0.03030303,12.23833565
0,351,FALSE,25,0,0.42169005,-0.95581847,,0.04,10.54225126
1,351,FALSE,33,0,0.368052721,-0.293875084,,0.03030303,12.1457398
2,351,FALSE,40,0,0.3408788,2.183934877,,0.025,13.63515202
3,351,FALSE,24,1,0.353776225,-2.510135363,,0.041666667,8.490629404
4,351,FALSE,31,1,0.350553831,-2.776508409,,0.032258065,10.86716875
5,351,FALSE,30,2,0.417356296,-0.995099575,,0.033333333,12.52068889
6,351,FALSE,31,2,0.406125762,-2.289431898,,0.032258065,12.58989863
7,351,FALSE,33,3,0.372416259,-0.303812674,,0.03030303,12.28973654
0,352,FALSE,25,0,0.422761374,-0.96676378,,0.04,10.56903435
1,352,FALSE,33,0,0.369574223,-0.311421512,,0.03030303,12.19594935
2,352,FALSE,40,0,0.341064986,2.156831954,,0.025,13.64259943
3,352,FALSE,24,1,0.35495215,-2.518165975,,0.041666667,8.518851611
4,352,FALSE,31,1,0.350997371,-2.794754324,,0.032258065,10.88091851
5,352,FALSE,30,2,0.418605842,-1.011276329,,0.033333333,12.55817525
6,352,FALSE,31,2,0.40776722,-2.30593298,,0.032258065,12.64078382
7,352,FALSE,33,3,0.373670148,-0.322914459,,0.03030303,12.33111489
0,353,FALSE,25,0,0.423635651,-0.977499372,,0.04,10.59089127
1,353,FALSE,33,0,0.371532865,-0.327502971,,0.03030303,12.26058454
2,353,FALSE,40,0,0.342158958,2.131785173,,0.025,13.68635833
3,353,FALSE,24,1,0.356481777,-2.528443868,,0.041666667,8.555562638
4,353,FALSE,31,1,0.351528205,-2.81167874,,0.032258065,10.89737437
5,353,FALSE,30,2,0.420558523,-1.028543375,,0.033333333,12.61675569
6,353,FALSE,31,2,0.409131065,-2.322613102,,0.032258065,12.68306302
7,353,FALSE,33,3,0.375788477,-0.342686419,,0.03030303,12.40101973
0,354,FALSE,25,0,0.423910387,-0.987734816,,0.04,10.59775967
1,354,FALSE,33,0,0.373361645,-0.346505716,,0.03030303,12.32093429
2,354,FALSE,40,0,0.342959255,2.107976032,,0.025,13.7183702
3,354,FALSE,24,1,0.357575887,-2.538962871,,0.041666667,8.581821299
4,354,FALSE,31,1,0.35255202,-2.82968396,,0.032258065,10.92911261
5,354,FALSE,26,2,0.339224366,1.212712756,,0.038461538,8.819833524
6,354,FALSE,30,2,0.422008506,-1.045178445,,0.033333333,12.66025518
7,354,FALSE,31,2,0.410059537,-2.339823119,,0.032258065,12.71184566
8,354,FALSE,33,3,0.376383504,-0.359675017,,0.03030303,12.42065563
0,355,FALSE,25,0,0.425031345,-0.996684753,,0.04,10.62578364
1,355,FALSE,33,0,0.374839191,-0.36619976,,0.03030303,12.36969329
2,355,FALSE,40,0,0.343777947,2.080457944,,0.025,13.75111789
3,355,FALSE,24,1,0.35874802,-2.548719341,,0.041666667,8.609952483
4,355,FALSE,31,1,0.354130977,-2.843070601,,0.032258065,10.97806028
5,355,FALSE,30,2,0.423381087,-1.061976174,,0.033333333,12.70143261
6,355,FALSE,31,2,0.411180809,-2.357292605,,0.032258065,12.74660507
7,355,FALSE,33,3,0.377551335,-0.376000596,,0.03030303,12.45919406
0,356,FALSE,25,0,0.426097146,-1.007286165,,0.04,10.65242864
1,356,FALSE,33,0,0.376310872,-0.386542425,,0.03030303,12.41825878
2,356,FALSE,40,0,0.344363036,2.051782176,,0.025,13.77452144
3,356,FALSE,24,1,0.359889994,-2.558857254,,0.041666667,8.637359847
4,356,FALSE,31,1,0.355467241,-2.861787019,,0.032258065,11.01948446
5,356,FALSE,30,2,0.424619832,-1.077230843,,0.033333333,12.73859497
6,356,FALSE,31,2,0.413136257,-2.374604035,,0.032258065,12.80722398
7,356,FALSE,33,3,0.378805001,-0.39195577,,0.03030303,12.50056502
0,357,FALSE,25,0,0.426664938,-1.017229742,,0.04,10.66662344
1,357,FALSE,33,0,0.37803129,-0.406664651,,0.03030303,12.47503256
2,357,FALSE,40,0,0.343757501,2.025748127,,0.025,13.75030005
3,357,FALSE,24,1,0.360935386,-2.56857636,,0.041666667,8.662449258
4,357,FALSE,31,1,0.356414254,-2.878588405,,0.032258065,11.04884187
5,357,FALSE,30,2,0.425274726,-1.092481902,,0.033333333,12.75824177
6,357,FALSE,31,2,0.413799514,-2.393905282,,0.032258065,12.82778493
7,357,FALSE,33,3,0.380947849,-0.408394686,,0.03030303,12.57127903
0,358,FALSE,25,0,0.427543008,-1.027202409,,0.04,10.68857521
1,358,FALSE,33,0,0.378708509,-0.425529963,,0.03030303,12.49738079
2,358,FALSE,40,0,0.344747847,1.998524112,,0.025,13.78991386
3,358,FALSE,24,1,0.362069164,-2.577018449,,0.041666667,8.689659935
4,358,FALSE,31,1,0.357138009,-2.892763721,,0.032258065,11.07127827
5,358,FALSE,26,2,0.342543339,1.166538559,,0.038461538,8.906126815
6,358,FALSE,30,2,0.426524005,-1.10640557,,0.033333333,12.79572016
7,358,FALSE,31,2,0.416049087,-2.410647798,,0.032258065,12.89752171
8,358,FALSE,33,3,0.381735611,-0.425929549,,0.03030303,12.59727517
0,359,FALSE,25,0,0.428512541,-1.036918122,,0.04,10.71281352
1,359,FALSE,33,0,0.379271469,-0.442758594,,0.03030303,12.51595846
2,359,FALSE,40,0,0.344925924,1.973408335,,0.025,13.79703694
3,359,FALSE,24,1,0.362687683,-2.585312757,,0.041666667,8.704504398
4,359,FALSE,31,1,0.359183949,-2.908573173,,0.032258065,11.1347024
5,359,FALSE,30,2,0.427869459,-1.122872542,,0.033333333,12.83608378
6,359,FALSE,31,2,0.41639359,-2.424843881,,0.032258065,12.9082013
7,359,FALSE,33,3,0.38318749,-0.44428349,,0.03030303,12.64518718
0,360,FALSE,25,0,0.43001157,-1.047480461,,0.04,10.75028925
1,360,FALSE,33,0,0.380015822,-0.460795212,,0.03030303,12.54052213
2,360,FALSE,40,0,0.346101139,1.94764107,,0.025,13.84404555
3,360,FALSE,24,1,0.36351002,-2.594796237,,0.041666667,8.724240479
4,360,FALSE,31,1,0.359745644,-2.926581081,,0.032258065,11.15211497
5,360,FALSE,30,2,0.428663679,-1.137335998,,0.033333333,12.85991037
6,360,FALSE,31,2,0.417523203,-2.440816285,,0.032258065,12.94321928
7,360,FALSE,33,3,0.383734867,-0.461548887,,0.03030303,12.66325062
0,361,FALSE,25,0,0.430888823,-1.058150563,,0.04,10.77222058
1,361,FALSE,33,0,0.380569197,-0.478882698,,0.03030303,12.55878349
2,361,FALSE,40,0,0.346432788,1.923637663,,0.025,13.8573115
3,361,FALSE,24,1,0.364805181,-2.604093469,,0.041666667,8.755324346
4,361,FALSE,31,1,0.360598925,-2.944339598,,0.032258065,11.17856668
5,361,FALSE,30,2,0.429185887,-1.154091068,,0.033333333,12.87557661
6,361,FALSE,31,2,0.418705739,-2.457735049,,0.032258065,12.97987791
7,361,FALSE,33,3,0.384258245,-0.477963044,,0.03030303,12.68052208
0,362,FALSE,25,0,0.432025322,-1.067758493,,0.04,10.80063305
1,362,FALSE,33,0,0.381063646,-0.497538414,,0.03030303,12.57510033
2,362,FALSE,40,0,0.347473382,1.898875393,,0.025,13.8989353
3,362,FALSE,24,1,0.366298185,-2.612451248,,0.041666667,8.791156432
4,362,FALSE,31,1,0.361848065,-2.961851494,,0.032258065,11.21729001
5,362,FALSE,30,2,0.43014407,-1.168830969,,0.033333333,12.90432211
6,362,FALSE,31,2,0.420026967,-2.473569201,,0.032258065,13.02083598
7,362,FALSE,33,3,0.384353599,-0.496049095,,0.03030303,12.68366875
0,363,FALSE,25,0,0.433632221,-1.077623933,,0.04,10.84080553
1,363,FALSE,33,0,0.381550025,-0.516787312,,0.03030303,12.59115082
2,363,FALSE,40,0,0.348962165,1.873928552,,0.025,13.9584866
3,363,FALSE,24,1,0.367847829,-2.623221886,,0.041666667,8.828347903
4,363,FALSE,31,1,0.362302127,-2.974865187,,0.032258065,11.23136593
5,363,FALSE,30,2,0.431482528,-1.183627339,,0.033333333,12.94447583
6,363,FALSE,31,2,0.42132585,-2.491244262,,0.032258065,13.06110134
7,363,FALSE,33,3,0.386228961,-0.513464158,,0.03030303,12.74555571
0,364,FALSE,25,0,0.435280921,-1.088053846,,0.04,10.88202303
1,364,FALSE,33,0,0.381695133,-0.533615435,,0.03030303,12.59593938
2,364,FALSE,40,0,0.349508295,1.850061585,,0.025,13.98033178
3,364,FALSE,24,1,0.369189487,-2.632282883,,0.041666667,8.86054768
4,364,FALSE,31,1,0.363033709,-2.990233234,,0.032258065,11.25404497
5,364,FALSE,30,2,0.432031425,-1.198210863,,0.033333333,12.96094276
6,364,FALSE,31,2,0.422243156,-2.506564585,,0.032258065,13.08953784
7,364,FALSE,33,3,0.388161656,-0.531610668,,0.03030303,12.80933466
0,365,FALSE,25,0,0.436521481,-1.099282771,,0.04,10.91303702
1,365,FALSE,33,0,0.383259967,-0.551855823,,0.03030303,12.64757892
2,365,FALSE,40,0,0.349798298,1.824985129,,0.025,13.9919319
3,365,FALSE,24,1,0.371005728,-2.641373748,,0.041666667,8.904137462
4,365,FALSE,31,1,0.364129827,-3.00594409,,0.032258065,11.28802464
5,365,FALSE,30,2,0.432447624,-1.212013065,,0.033333333,12.97342871
6,365,FALSE,31,2,0.42288175,-2.52387145,,0.032258065,13.10933425
